Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
40,39,2015-01-17,25-327,MEM,,POR,W (+4),0,18:17,3,4,.750,0,0,,0,0,,2,5,7,1,0,0,3,2,6,4.2,+8,koufoko01
41,40,2015-01-19,25-329,MEM,,DAL,L (-8),0,8:47,1,2,.500,0,0,,0,0,,0,4,4,0,0,0,0,2,2,1.4,0,koufoko01
42,41,2015-01-21,25-331,MEM,,TOR,W (+6),0,15:31,2,3,.667,0,0,,4,4,1.000,2,3,5,0,1,2,1,3,8,9.2,-8,koufoko01
43,42,2015-01-24,25-334,MEM,,PHI,W (+18),0,22:56,1,4,.250,0,0,,5,6,.833,1,4,5,0,0,0,2,2,7,3.3,+4,koufoko01
44,43,2015-01-26,25-336,MEM,,ORL,W (+9),0,13:32,0,3,.000,0,0,,0,0,,0,3,3,0,0,1,2,3,0,-3.7,+7,koufoko01
45,44,2015-01-27,25-337,MEM,@,DAL,W (+19),0,20:45,3,7,.429,0,0,,3,4,.750,3,3,6,1,0,0,1,2,9,6.8,+16,koufoko01
46,45,2015-01-29,25-339,MEM,,DEN,W (+30),0,23:03,3,5,.600,0,0,,0,0,,1,6,7,0,0,0,1,3,6,4.0,+16,koufoko01
47,46,2015-01-31,25-341,MEM,,OKC,W (+11),0,14:53,2,7,.286,0,0,,0,0,,2,5,7,0,1,0,2,1,4,1.4,+1,koufoko01
48,47,2015-02-02,25-343,MEM,@,PHO,W (+1),0,15:08,1,2,.500,0,0,,2,2,1.000,5,6,11,1,1,0,1,1,4,8.6,-5,koufoko01
49,48,2015-02-04,25-345,MEM,@,UTA,W (+10),0,18:53,5,10,.500,0,0,,0,0,,5,1,6,0,1,1,1,3,10,8.3,+9,koufoko01
50,49,2015-02-06,25-347,MEM,@,MIN,L (-1),0,18:59,1,1,1.000,0,0,,0,0,,0,1,1,0,1,2,1,2,2,2.6,0,koufoko01
51,50,2015-02-08,25-349,MEM,,ATL,W (+6),0,16:59,4,7,.571,0,0,,2,2,1.000,3,4,7,0,0,1,1,1,10,9.3,+3,koufoko01
52,51,2015-02-10,25-351,MEM,,BRK,W (+9),0,20:13,3,11,.273,0,0,,2,4,.500,6,4,10,0,0,2,1,3,8,5.3,-7,koufoko01
53,52,2015-02-11,25-352,MEM,@,OKC,L (-16),0,24:09,3,4,.750,0,0,,0,2,.000,2,4,6,0,1,1,1,1,6,6.5,+6,koufoko01
54,53,2015-02-22,25-363,MEM,@,POR,W (+6),0,18:03,2,5,.400,0,0,,0,0,,1,5,6,0,1,0,0,3,4,3.3,+9,koufoko01
55,54,2015-02-23,25-364,MEM,@,LAC,W (+3),0,18:23,2,6,.333,0,0,,0,0,,2,3,5,1,0,0,0,1,4,3.2,+5,koufoko01
56,55,2015-02-25,26-001,MEM,@,SAC,L (-12),0,17:03,0,5,.000,0,0,,0,0,,4,5,9,1,1,2,0,1,0,3.5,-9,koufoko01
57,56,2015-02-27,26-003,MEM,,LAC,L (-18),0,15:40,4,6,.667,0,0,,1,2,.500,2,1,3,1,0,0,2,3,9,5.2,+7,koufoko01
58,57,2015-02-28,26-004,MEM,@,MIN,W (+4),0,12:39,2,2,1.000,0,0,,0,0,,1,5,6,0,0,1,2,0,4,4.3,+1,koufoko01
59,58,2015-03-03,26-007,MEM,,UTA,L (-11),1,33:52,3,10,.300,0,0,,0,2,.000,4,6,10,1,0,0,0,3,6,3.5,-23,koufoko01
60,59,2015-03-04,26-008,MEM,@,HOU,W (+2),0,14:30,2,3,.667,0,0,,2,4,.500,1,2,3,1,1,1,0,0,6,7.6,+8,koufoko01
61,60,2015-03-06,26-010,MEM,,LAL,W (+7),0,17:13,1,5,.200,0,0,,0,0,,0,5,5,1,0,0,0,0,2,1.1,-3,koufoko01
62,61,2015-03-07,26-011,MEM,@,NOP,L (-6),0,13:23,1,4,.250,0,0,,0,0,,2,3,5,0,0,0,0,1,2,1.5,+8,koufoko01
63,62,2015-03-09,26-013,MEM,@,CHI,W (+10),0,12:33,2,3,.667,0,0,,0,2,.000,0,2,2,1,1,1,0,2,4,4.1,-15,koufoko01
64,63,2015-03-11,26-015,MEM,@,BOS,L (-3),0,13:44,2,2,1.000,0,0,,0,0,,0,4,4,0,0,1,1,4,4,2.7,-3,koufoko01
65,64,2015-03-12,26-016,MEM,@,WAS,L (-20),1,24:08,5,8,.625,0,0,,0,0,,2,2,4,1,1,1,1,5,10,7.8,-13,koufoko01
66,65,2015-03-14,26-018,MEM,,MIL,W (+13),0,17:56,1,3,.333,0,0,,0,0,,2,5,7,0,0,1,0,5,2,1.9,+15,koufoko01
67,66,2015-03-16,26-020,MEM,,DEN,W (+11),0,13:50,1,3,.333,0,0,,2,2,1.000,1,4,5,1,0,1,1,1,4,4.2,+9,koufoko01
68,67,2015-03-17,26-021,MEM,@,DET,L (-10),0,16:00,1,3,.333,0,0,,0,0,,3,3,6,2,0,0,1,2,2,2.9,+2,koufoko01
69,68,2015-03-20,26-024,MEM,@,DAL,W (+11),0,18:57,3,4,.750,0,0,,0,0,,2,4,6,1,1,0,1,2,6,6.9,+9,koufoko01
70,69,2015-03-21,26-025,MEM,,POR,W (+11),0,18:32,2,5,.400,0,0,,0,0,,1,4,5,0,1,0,2,2,4,1.4,-6,koufoko01
71,70,2015-03-23,26-027,MEM,@,NYK,W (+21),0,16:25,5,7,.714,0,0,,0,0,,2,3,5,0,0,0,2,3,10,6.2,-8,koufoko01
72,71,2015-03-25,26-029,MEM,,CLE,L (-22),0,16:41,4,4,1.000,0,0,,0,0,,1,2,3,0,1,1,0,0,8,9.8,-5,koufoko01
73,72,2015-03-27,26-031,MEM,,GSW,L (-23),0,14:49,4,6,.667,0,0,,1,2,.500,1,4,5,0,0,1,1,2,9,6.8,+8,koufoko01
74,73,2015-03-29,26-033,MEM,@,SAS,L (-14),0,13:38,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,3.3,-4,koufoko01
75,74,2015-03-30,26-034,MEM,,SAC,W (+14),0,24:05,3,6,.500,0,0,,2,2,1.000,5,7,12,0,0,3,2,3,8,9.5,+6,koufoko01
76,75,2015-04-03,26-038,MEM,,OKC,W (+8),0,20:58,2,6,.333,0,0,,0,0,,3,8,11,1,0,1,0,1,4,6.1,+8,koufoko01
77,76,2015-04-04,26-039,MEM,,WAS,L (-9),0,11:49,2,3,.667,0,0,,0,1,.000,1,2,3,0,0,1,2,2,4,1.5,-2,koufoko01
78,77,2015-04-08,26-043,MEM,,NOP,W (+36),0,15:28,4,9,.444,0,0,,1,1,1.000,4,7,11,0,0,0,2,0,9,7.2,+19,koufoko01
79,78,2015-04-10,26-045,MEM,@,UTA,W (+1),0,14:14,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,0,2,3.3,-1,koufoko01
80,79,2015-04-11,26-046,MEM,@,LAC,L (-8),0,17:08,4,7,.571,0,0,,0,2,.000,2,5,7,0,0,0,1,3,8,4.6,+3,koufoko01
81,80,2015-04-13,26-048,MEM,@,GSW,L (-4),0,21:25,4,10,.400,0,0,,0,0,,3,4,7,0,0,1,0,2,8,5.8,+11,koufoko01
82,81,2015-04-15,26-050,MEM,,IND,W (+12),0,15:43,1,3,.333,0,0,,4,4,1.000,3,6,9,0,0,0,0,2,6,7.4,+10,koufoko01
1,1,2014-10-29,24-166,GSW,@,SAC,W (+18),0,6:27,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,4,0,-0.6,-10,kuzmiog01
6,2,2014-11-09,24-177,GSW,@,PHO,L (-12),0,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,kuzmiog01
9,3,2014-11-15,24-183,GSW,,CHO,W (+25),0,5:57,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,-7,kuzmiog01
10,4,2014-11-16,24-184,GSW,@,LAL,W (+21),0,7:47,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,2,1,2,-0.8,-12,kuzmiog01
11,5,2014-11-21,24-189,GSW,,UTA,W (+13),0,4:27,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-8,kuzmiog01
14,6,2014-11-26,24-194,GSW,@,ORL,W (+15),0,2:25,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-0.4,-5,kuzmiog01
20,7,2014-12-08,24-206,GSW,@,MIN,W (+16),0,3:20,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,-6,kuzmiog01
22,8,2014-12-13,24-211,GSW,@,DAL,W (+7),0,1:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3,kuzmiog01
26,9,2014-12-22,24-220,GSW,,SAC,W (+20),0,2:36,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-4,kuzmiog01
27,10,2014-12-23,24-221,GSW,@,LAL,L (-10),0,6:16,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,0,2,3.7,+12,kuzmiog01
28,11,2014-12-25,24-223,GSW,@,LAC,L (-14),0,2:55,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,1.4,+6,kuzmiog01
29,12,2014-12-27,24-225,GSW,,MIN,W (+13),0,12:00,2,3,.667,0,0,,0,0,,1,0,1,2,0,0,1,4,4,2.2,-8,kuzmiog01
30,13,2014-12-30,24-228,GSW,,PHI,W (+40),0,8:39,2,2,1.000,0,0,,2,2,1.000,1,1,2,1,1,0,0,2,6,7.3,+1,kuzmiog01
31,14,2015-01-02,24-231,GSW,,TOR,W (+21),0,0:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,kuzmiog01
32,15,2015-01-05,24-234,GSW,,OKC,W (+26),0,3:39,1,1,1.000,0,0,,2,2,1.000,1,0,1,1,0,0,0,0,4,5.1,+1,kuzmiog01
45,16,2015-01-31,24-260,GSW,,PHO,W (+19),0,1:46,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,+4,kuzmiog01
